name	pronounciation	frequency	similarWords	meaningShort	meaningLong	meaningOther	soundUrl	exampleSoundUrl
randomly	0	5671	0	0	0	0	0	
referral	11217	5672	0	0	0	0	0	
perfection	5083	5673	0	0	0	0	0	
clergy	7178	5674	0	0	0	0	0	
renewal	5345	5675	0	0	0	0	0	
migrate	4830	5676	0	0	0	0	0	
sustained	0	5677	0	0	0	0	0	
keen	2360	5678	0	0	0	0	0	
orient	10359	5679	0	0	0	0	0	
rite	5406	5680	0	0	0	0	0	
imaginary	9134	5681	0	0	0	0	0	
mathematical	4798	5682	0	0	0	0	0	
offspring	10306	5683	0	0	0	0	0	
radically	0	5684	0	0	0	0	0	
archive	3248	5685	0	0	0	0	0	
knock	2368	1860	0	0	0	0	0	
full	210	461	0	0	0	0	0	
pillar	5109	5686	0	0	0	0	0	
adhere	6172	5687	0	0	0	0	0	
receipt	5297	5688	0	0	0	0	0	
underwear	12669	5689	0	0	0	0	0	
contamination	0	5690	0	0	0	0	0	
parlor	0	5691	0	0	0	0	0	
uneasy	5933	5692	0	0	0	0	0	
type	0	539	0	0	0	0	0	
unacceptable	5910	5693	0	0	0	0	0	
appropriation	6394	5694	0	0	0	0	0	
retention	11375	5695	0	0	0	0	0	
disappearance	7820	5696	0	0	0	0	0	
privileged	5201	5697	0	0	0	0	0	
carriage	3498	5698	0	0	0	0	0	
sporting	5639	5699	0	0	0	0	0	
artillery	3260	5700	0	0	0	0	0	
messenger	9958	5701	0	0	0	0	0	
motif	10092	5702	0	0	0	0	0	
mentality	9944	5703	0	0	0	0	0	
pavement	5061	5704	0	0	0	0	0	
moist	10054	5705	0	0	0	0	0	
tractor	12487	5706	0	0	0	0	0	
Canadian	730	2341	0	0	0	0	0	
statewide	12061	5707	0	0	0	0	0	
hitter	8990	5708	0	0	0	0	0	
postpone	5155	5709	0	0	0	0	0	
craft	1968	2508	0	0	0	0	0	
beneficiary	6653	5710	0	0	0	0	0	
helpless	4431	5711	0	0	0	0	0	
contention	3714	5712	0	0	0	0	0	
relevance	11268	5713	0	0	0	0	0	
ballet	3315	5714	0	0	0	0	0	
hobby	4453	5715	0	0	0	0	0	
Swedish	2950	5716	0	0	0	0	0	
Bosnian	0	5717	0	0	0	0	0	
policymaker	0	5718	0	0	0	0	0	
velocity	12878	5719	0	0	0	0	0	
critically	0	5720	0	0	0	0	0	
reconcile	5302	5721	0	0	0	0	0	
pathway	10542	5722	0	0	0	0	0	
noisy	4925	5723	0	0	0	0	0	
opposing	10333	5724	0	0	0	0	0	
madness	0	5725	0	0	0	0	0	
cleaner	3581	5726	0	0	0	0	0	
hub	9065	5727	0	0	0	0	0	
compartment	7284	5728	0	0	0	0	0	
fury	4281	5729	0	0	0	0	0	
insult	4578	5730	0	0	0	0	0	
respected	5371	5731	0	0	0	0	0	
spontaneous	5637	5732	0	0	0	0	0	
usher	12830	5733	0	0	0	0	0	
golfer	4335	5734	0	0	0	0	0	
embark	4049	5735	0	0	0	0	0	
tour	1537	1325	0	0	0	0	0	
asthma	3275	5736	0	0	0	0	0	
misleading	4845	5737	0	0	0	0	0	
bloom	3385	5738	0	0	0	0	0	
slender	11852	5739	0	0	0	0	0	
blouse	6741	5740	0	0	0	0	0	
term	519	571	0	0	0	0	0	
proliferation	0	5741	0	0	0	0	0	
manifestation	9826	5742	0	0	0	0	0	
stark	5656	5743	0	0	0	0	0	
necklace	10179	5744	0	0	0	0	0	
lettuce	9639	5745	0	0	0	0	0	
proximity	10984	5746	0	0	0	0	0	
brochure	3437	5747	0	0	0	0	0	
perimeter	10602	5748	0	0	0	0	0	
perfume	5085	5749	0	0	0	0	0	
firing	0	5750	0	0	0	0	0	
brace	3416	5751	0	0	0	0	0	
symbolize	12275	5752	0	0	0	0	0	
matching	9881	5753	0	0	0	0	0	
flock	4208	5754	0	0	0	0	0	
firearm	8432	5755	0	0	0	0	0	
refine	11220	5756	0	0	0	0	0	
bond	712	1688	0	0	0	0	0	
rivalry	5408	5757	0	0	0	0	0	
volatile	6021	5758	0	0	0	0	0	
sermon	11693	5759	0	0	0	0	0	
rigorous	5402	5760	0	0	0	0	0	
mule	10126	5761	0	0	0	0	0	
delighted	2009	5762	0	0	0	0	0	
oval	5004	5763	0	0	0	0	0	
hurdle	4487	5764	0	0	0	0	0	
sturdy	12151	5765	0	0	0	0	0	
canoe	6958	5766	0	0	0	0	0	
turf	12583	5767	0	0	0	0	0	
parsley	5039	5768	0	0	0	0	0	
broaden	6842	5769	0	0	0	0	0	
workforce	6082	5770	0	0	0	0	0	
voyage	6025	5771	0	0	0	0	0	
definitive	3840	5772	0	0	0	0	0	
propel	10950	5773	0	0	0	0	0	
distort	3957	5774	0	0	0	0	0	
scoop	5469	5775	0	0	0	0	0	
overweight	10441	5776	0	0	0	0	0	
replicate	11311	5777	0	0	0	0	0	
swift	5756	5778	0	0	0	0	0	
tab	12294	5779	0	0	0	0	0	
kind	0	228	0	0	0	0	0	
linebacker	0	5780	0	0	0	0	0	
undo	12676	5781	0	0	0	0	0	
advancement	6191	5782	0	0	0	0	0	
radical	1306	2587	0	0	0	0	0	
split	1452	2569	0	0	0	0	0	
basics	6601	5783	0	0	0	0	0	
goddess	4334	5784	0	0	0	0	0	
stalk	5652	5785	0	0	0	0	0	
intimidate	4600	5786	0	0	0	0	0	
grandson	8765	5787	0	0	0	0	0	
verge	5986	5788	0	0	0	0	0	
plague	5123	5789	0	0	0	0	0	
bipartisan	6697	5790	0	0	0	0	0	
sergeant	5502	5791	0	0	0	0	0	
batch	3334	5792	0	0	0	0	0	
lace	4662	5793	0	0	0	0	0	
deter	3874	5794	0	0	0	0	0	
privatization	0	5795	0	0	0	0	0	
lord	1126	5796	0	0	0	0	0	
expire	4142	5797	0	0	0	0	0	
adjacent	6175	5798	0	0	0	0	0	
messy	9961	5799	0	0	0	0	0	
smoker	0	5800	0	0	0	0	0	
catastrophe	3509	5801	0	0	0	0	0	
withhold	6077	5802	0	0	0	0	0	
unpredictable	5947	5803	0	0	0	0	0	
ivory	4622	5804	0	0	0	0	0	
embryo	4054	5805	0	0	0	0	0	
coincide	3608	5806	0	0	0	0	0	
transcend	12504	5807	0	0	0	0	0	
violin	12915	5808	0	0	0	0	0	
lucrative	4756	5809	0	0	0	0	0	
diagnostic	7781	5810	0	0	0	0	0	
decorative	3821	5811	0	0	0	0	0	
resistant	5369	5812	0	0	0	0	0	
escort	4099	5813	0	0	0	0	0	
service	462	240	0	0	0	0	0	
rag	5276	5814	0	0	0	0	0	
promptly	5220	5815	0	0	0	0	0	
reopen	5348	5816	0	0	0	0	0	
expanded	0	5817	0	0	0	0	0	
stall	5653	5818	0	0	0	0	0	
eye	171	221	0	0	0	0	0	
detention	3873	5819	0	0	0	0	0	
dedicated	3825	5820	0	0	0	0	0	
talking	0	5821	0	0	0	0	0	
liar	9645	5822	0	0	0	0	0	
stream	2915	1988	0	0	0	0	0	
homosexuality	0	5823	0	0	0	0	0	
southeastern	0	5824	0	0	0	0	0	
pact	2563	5825	0	0	0	0	0	
elicit	8086	5826	0	0	0	0	0	
vest	5991	5827	0	0	0	0	0	
fascination	8346	5828	0	0	0	0	0	
inquire	4561	5829	0	0	0	0	0	
bust	3462	5830	0	0	0	0	0	
contender	3713	5831	0	0	0	0	0	
signify	11799	5832	0	0	0	0	0	
bolster	3395	5833	0	0	0	0	0	
oblige	4954	5834	0	0	0	0	0	
hull	4478	5835	0	0	0	0	0	
parole	10521	5836	0	0	0	0	0	
splash	5632	5837	0	0	0	0	0	
prestige	5189	5838	0	0	0	0	0	
elevation	0	5839	0	0	0	0	0	
backdrop	6542	5840	0	0	0	0	0	
loved	0	5841	0	0	0	0	0	
happening	8883	5842	0	0	0	0	0	
vibrant	12897	5843	0	0	0	0	0	
modeling	0	5844	0	0	0	0	0	
poetic	10769	5845	0	0	0	0	0	
interrogation	9389	5846	0	0	0	0	0	
sensibility	11683	5847	0	0	0	0	0	
linguistic	9678	5848	0	0	0	0	0	
reformer	5312	5849	0	0	0	0	0	
sticker	12088	5850	0	0	0	0	0	
shooter	11755	5851	0	0	0	0	0	
scoring	0	5852	0	0	0	0	0	
geographical	4305	5853	0	0	0	0	0	
power	403	248	0	0	0	0	0	
stain	5650	5854	0	0	0	0	0	
publishing	2691	5855	0	0	0	0	0	
unveil	5951	5856	0	0	0	0	0	
imminent	4507	5857	0	0	0	0	0	
flawed	8463	5858	0	0	0	0	0	
air	19	339	0	0	0	0	0	
backwards	3307	5859	0	0	0	0	0	
clap	7159	5860	0	0	0	0	0	
alpha	0	5861	0	0	0	0	0	
foil	4217	5862	0	0	0	0	0	
uncommon	12635	5863	0	0	0	0	0	
bearing	1746	5864	0	0	0	0	0	
rude	5426	5865	0	0	0	0	0	
bunker	3455	5866	0	0	0	0	0	
frustrated	0	5867	0	0	0	0	0	
amusement	6309	5868	0	0	0	0	0	
anthropology	6357	5869	0	0	0	0	0	
deepen	3829	5870	0	0	0	0	0	
accepted	618	5871	0	0	0	0	0	
animated	6334	5872	0	0	0	0	0	
landlord	4669	5873	0	0	0	0	0	
curb	3786	5874	0	0	0	0	0	
composite	3652	5875	0	0	0	0	0	
crouch	3774	5876	0	0	0	0	0	
conquer	3686	5877	0	0	0	0	0	
enduring	0	5878	0	0	0	0	0	
implicit	4510	5879	0	0	0	0	0	
unlimited	12722	5880	0	0	0	0	0	
dictator	3893	5881	0	0	0	0	0	
inhale	9315	5882	0	0	0	0	0	
interestingly	9379	5883	0	0	0	0	0	
genetically	0	5884	0	0	0	0	0	
forthcoming	4237	5885	0	0	0	0	0	
environmentally	0	5886	0	0	0	0	0	
width	13048	5887	0	0	0	0	0	
therapeutic	12391	5888	0	0	0	0	0	
fetch	4187	5889	0	0	0	0	0	
greed	8785	5890	0	0	0	0	0	
circular	3568	5891	0	0	0	0	0	
siren	11817	5892	0	0	0	0	0	
weary	6044	5893	0	0	0	0	0	
vacant	12840	5894	0	0	0	0	0	
complement	3645	5895	0	0	0	0	0	
deaf	3814	5896	0	0	0	0	0	
incoming	9215	5897	0	0	0	0	0	
fastest	0	5898	0	0	0	0	0	
tiger	12428	5899	0	0	0	0	0	
referendum	2728	5900	0	0	0	0	0	
allocate	3203	5901	0	0	0	0	0	
millionaire	4832	5902	0	0	0	0	0	
hillside	8978	5903	0	0	0	0	0	
paradox	10493	5904	0	0	0	0	0	
lush	9759	5905	0	0	0	0	0	
resident	1349	1132	0	0	0	0	0	
charitable	3537	5906	0	0	0	0	0	
forward	995	748	0	0	0	0	0	
mourn	10104	5907	0	0	0	0	0	
arguably	6415	5908	0	0	0	0	0	
scarce	5458	5909	0	0	0	0	0	
siege	5543	5910	0	0	0	0	0	
probable	10914	5911	0	0	0	0	0	
pervasive	10630	5912	0	0	0	0	0	
prevailing	0	5913	0	0	0	0	0	
barbecue	6585	5914	0	0	0	0	0	
territorial	5803	5915	0	0	0	0	0	
strangely	5681	5916	0	0	0	0	0	
definite	3839	5917	0	0	0	0	0	
translator	5868	5918	0	0	0	0	0	
strategist	12125	5919	0	0	0	0	0	
marsh	9862	5920	0	0	0	0	0	
disruption	7887	5921	0	0	0	0	0	
preside	5188	5922	0	0	0	0	0	
gradual	4348	5923	0	0	0	0	0	
nowadays	4941	5924	0	0	0	0	0	
displace	3945	5925	0	0	0	0	0	
discriminate	7842	5926	0	0	0	0	0	
trademark	12488	5927	0	0	0	0	0	
solitary	11920	5928	0	0	0	0	0	
catalogue	3508	5929	0	0	0	0	0	
documentation	7924	5930	0	0	0	0	0	
homosexual	2265	5931	0	0	0	0	0	
multicultural	0	5932	0	0	0	0	0	
casually	0	5933	0	0	0	0	0	
polar	10776	5934	0	0	0	0	0	
puppy	11023	5935	0	0	0	0	0	
prohibition	10932	5936	0	0	0	0	0	
coconut	7222	5937	0	0	0	0	0	
median	9915	5938	0	0	0	0	0	
remainder	5338	5939	0	0	0	0	0	
badge	6553	5940	0	0	0	0	0	
navy	1178	5941	0	0	0	0	0	
pending	5071	5942	0	0	0	0	0	
dislike	3938	5943	0	0	0	0	0	
angler	3222	5944	0	0	0	0	0	
void	12935	5945	0	0	0	0	0	
slump	5579	5946	0	0	0	0	0	
seafood	11635	5947	0	0	0	0	0	
hum	4479	5948	0	0	0	0	0	
theologian	12386	5949	0	0	0	0	0	
dating	0	5950	0	0	0	0	0	
inaudible	0	5951	0	0	0	0	0	
synthetic	12289	5952	0	0	0	0	0	
paradise	5032	5953	0	0	0	0	0	
granite	8767	5954	0	0	0	0	0	
battered	6608	5955	0	0	0	0	0	
syrup	12291	5956	0	0	0	0	0	
buying	0	5957	0	0	0	0	0	
mimic	10002	5958	0	0	0	0	0	
restrain	5375	5959	0	0	0	0	0	
Broadway	0	5960	0	0	0	0	0	
premiere	5182	5961	0	0	0	0	0	
desktop	0	5962	0	0	0	0	0	
erode	4095	5963	0	0	0	0	0	
beverage	6666	5964	0	0	0	0	0	
pest	5088	5965	0	0	0	0	0	
qualification	5257	5966	0	0	0	0	0	
viewing	0	5967	0	0	0	0	0	
interim	2326	5968	0	0	0	0	0	
wholly	6065	5969	0	0	0	0	0	
paperwork	10489	5970	0	0	0	0	0	
oppression	10335	5971	0	0	0	0	0	
hybrid	4492	5972	0	0	0	0	0	
illegally	0	5973	0	0	0	0	0	
lodge	4738	5974	0	0	0	0	0	
pierce	5106	5975	0	0	0	0	0	
ammunition	3213	5976	0	0	0	0	0	
indulge	4530	5977	0	0	0	0	0	
commuter	0	5978	0	0	0	0	0	
suspected	0	5979	0	0	0	0	0	
steroids	0	5980	0	0	0	0	0	
flick	4205	5981	0	0	0	0	0	
answering	0	5982	0	0	0	0	0	
prairie	10850	5983	0	0	0	0	0	
atmospheric	6482	5984	0	0	0	0	0	
pear	10568	5985	0	0	0	0	0	
serial	5503	5986	0	0	0	0	0	
investigative	9430	5987	0	0	0	0	0	
reflective	11225	5988	0	0	0	0	0	
boomer	0	5989	0	0	0	0	0	
finished	4194	5990	0	0	0	0	0	
landfill	9575	5991	0	0	0	0	0	
surpass	12235	5992	0	0	0	0	0	
infinite	4538	5993	0	0	0	0	0	
commute	3632	5994	0	0	0	0	0	
gossip	4343	5995	0	0	0	0	0	
muscular	4890	5996	0	0	0	0	0	
contradict	7409	5997	0	0	0	0	0	
discrepancy	7840	5998	0	0	0	0	0	
bilateral	3359	5999	0	0	0	0	0	
intermediate	4592	6000	0	0	0	0	0	
temporal	12353	6001	0	0	0	0	0	
lunar	9751	6002	0	0	0	0	0	
sincere	5555	6003	0	0	0	0	0	
pluck	10746	6004	0	0	0	0	0	
dice	7788	6005	0	0	0	0	0	
demise	3845	6006	0	0	0	0	0	
patio	10543	6007	0	0	0	0	0	
premature	5181	6008	0	0	0	0	0	
utter	5967	6009	0	0	0	0	0	
roommate	0	6010	0	0	0	0	0	
chant	3533	6011	0	0	0	0	0	
tout	12481	6012	0	0	0	0	0	
sound	0	641	0	0	0	0	0	
overwhelmingly	0	6013	0	0	0	0	0	
crater	7498	6014	0	0	0	0	0	
enrich	8165	6015	0	0	0	0	0	
exploitation	0	6016	0	0	0	0	0	
submarine	5703	6017	0	0	0	0	0	
ditch	3966	6018	0	0	0	0	0	
clown	7204	6019	0	0	0	0	0	
comfortably	7265	6020	0	0	0	0	0	
loaf	9697	6021	0	0	0	0	0	
twilight	12597	6022	0	0	0	0	0	
secondly	5484	6023	0	0	0	0	0	
sweep	2951	2343	0	0	0	0	0	
wrestling	13111	6024	0	0	0	0	0	
dispose	0	6025	0	0	0	0	0	
cushion	3793	6026	0	0	0	0	0	
imaging	9135	6027	0	0	0	0	0	
princess	1270	6028	0	0	0	0	0	
comprehend	7301	6029	0	0	0	0	0	
vaguely	12846	6030	0	0	0	0	0	
squirrel	12031	6031	0	0	0	0	0	
adolescence	6182	6032	0	0	0	0	0	
unlock	12724	6033	0	0	0	0	0	
bleeding	0	6034	0	0	0	0	0	
royalty	5422	6035	0	0	0	0	0	
stock	1466	673	0	0	0	0	0	
salon	5443	6036	0	0	0	0	0	
gear	2201	2313	0	0	0	0	0	
destine	0	6037	0	0	0	0	0	
descriptive	7737	6038	0	0	0	0	0	
divide	871	1735	0	0	0	0	0	
responsive	11359	6039	0	0	0	0	0	
loosely	0	6040	0	0	0	0	0	
superb	2938	6041	0	0	0	0	0	
evacuate	4107	6042	0	0	0	0	0	
understandable	5928	6043	0	0	0	0	0	
squash	5645	6044	0	0	0	0	0	
postcard	5153	6045	0	0	0	0	0	
modified	0	6046	0	0	0	0	0	
elusive	8092	6047	0	0	0	0	0	
float	2170	2775	0	0	0	0	0	
hardship	4404	6048	0	0	0	0	0	
relocate	11274	6049	0	0	0	0	0	
affiliate	3183	6050	0	0	0	0	0	
claw	7171	6051	0	0	0	0	0	
pity	5120	6052	0	0	0	0	0	
incomplete	9219	6053	0	0	0	0	0	
instability	4570	6054	0	0	0	0	0	
dodge	3980	6055	0	0	0	0	0	
gesture	2208	2622	0	0	0	0	0	
unwanted	5952	6056	0	0	0	0	0	
bureaucrat	3458	6057	0	0	0	0	0	
projected	0	6058	0	0	0	0	0	
skepticism	0	6059	0	0	0	0	0	
marvelous	0	6060	0	0	0	0	0	
cater	3510	6061	0	0	0	0	0	
laborer	0	6062	0	0	0	0	0	
continuously	0	6063	0	0	0	0	0	
reliance	11269	6064	0	0	0	0	0	
immunity	0	6065	0	0	0	0	0	
tornado	12465	6066	0	0	0	0	0	
chess	3550	6067	0	0	0	0	0	
filing	0	6068	0	0	0	0	0	
Halloween	8859	6069	0	0	0	0	0	
buffalo	6874	6070	0	0	0	0	0	
camel	6941	6071	0	0	0	0	0	
planetary	10716	6072	0	0	0	0	0	
nucleus	10251	6073	0	0	0	0	0	
heck	8938	6074	0	0	0	0	0	
declining	0	6075	0	0	0	0	0	
blonde	3384	6076	0	0	0	0	0	
conform	3675	6077	0	0	0	0	0	
Taliban	0	6078	0	0	0	0	0	
book	68	220	0	0	0	0	0	
cuff	7556	6079	0	0	0	0	0	
worthwhile	6089	6080	0	0	0	0	0	
brightly	0	6081	0	0	0	0	0	
shipment	5526	6082	0	0	0	0	0	
bud	3444	6083	0	0	0	0	0	
sperm	5623	6084	0	0	0	0	0	
sedan	11658	6085	0	0	0	0	0	
accompanying	0	6086	0	0	0	0	0	
certified	0	6087	0	0	0	0	0	
admiration	3170	6088	0	0	0	0	0	
apartheid	3229	6089	0	0	0	0	0	
earring	8042	6090	0	0	0	0	0	
off	359	186	0	0	0	0	0	
apparatus	6377	6091	0	0	0	0	0	
withstand	13073	6092	0	0	0	0	0	
expel	4137	6093	0	0	0	0	0	
mine	0	1992	0	0	0	0	0	
extinction	8292	6094	0	0	0	0	0	
archaeological	0	6095	0	0	0	0	0	
overview	10440	6096	0	0	0	0	0	
reluctance	0	6097	0	0	0	0	0	
forgiveness	8546	6098	0	0	0	0	0	
prevalent	10897	6099	0	0	0	0	0	
scarcely	5459	6100	0	0	0	0	0	
irrigation	0	6101	0	0	0	0	0	
societal	0	6102	0	0	0	0	0	
benign	6655	6103	0	0	0	0	0	
lumber	9747	6104	0	0	0	0	0	
extensively	0	6105	0	0	0	0	0	
cabbage	3467	6106	0	0	0	0	0	
slack	11835	6107	0	0	0	0	0	
calmly	6939	6108	0	0	0	0	0	
dedication	0	6109	0	0	0	0	0	
rugged	11490	6110	0	0	0	0	0	
boulder	6791	6111	0	0	0	0	0	
inequality	9266	6112	0	0	0	0	0	
produce	411	496	0	0	0	0	0	
coherent	7234	6113	0	0	0	0	0	
kidnap	4651	6114	0	0	0	0	0	
earnest	4023	6115	0	0	0	0	0	
apt	3241	6116	0	0	0	0	0	
optimal	0	6117	0	0	0	0	0	
simplicity	11807	6118	0	0	0	0	0	
staple	5655	6119	0	0	0	0	0	
canned	0	6120	0	0	0	0	0	
plaque	10719	6121	0	0	0	0	0	
autobiography	3295	6122	0	0	0	0	0	
preschool	0	6123	0	0	0	0	0	
confidential	3672	6124	0	0	0	0	0	
characteristic	1841	1815	0	0	0	0	0	
superstar	12220	6125	0	0	0	0	0	
intensely	0	6126	0	0	0	0	0	
sleek	11848	6127	0	0	0	0	0	
windshield	0	6128	0	0	0	0	0	
draw	143	541	0	0	0	0	0	
dune	8016	6129	0	0	0	0	0	
appropriate	1692	1345	0	0	0	0	0	
ambiguity	6294	6130	0	0	0	0	0	
whiskey	13036	6131	0	0	0	0	0	
compatible	3638	6132	0	0	0	0	0	
shipping	5527	6133	0	0	0	0	0	
indirectly	0	6134	0	0	0	0	0	
susceptible	12242	6135	0	0	0	0	0	
deduction	3827	6136	0	0	0	0	0	
grilled	0	6137	0	0	0	0	0	
tester	12375	6138	0	0	0	0	0	
rinse	11436	6139	0	0	0	0	0	
vigorously	0	6140	0	0	0	0	0	
appealing	6379	6141	0	0	0	0	0	
relentless	5333	6142	0	0	0	0	0	
sunglasses	12206	6143	0	0	0	0	0	
inconsistent	9225	6144	0	0	0	0	0	
interpersonal	9387	6145	0	0	0	0	0	
vase	12865	6146	0	0	0	0	0	
canopy	6960	6147	0	0	0	0	0	
crumble	3779	6148	0	0	0	0	0	
staircase	12040	6149	0	0	0	0	0	
fixture	4199	6150	0	0	0	0	0	
maternal	9885	6151	0	0	0	0	0	
negotiator	4911	6152	0	0	0	0	0	
vampire	12853	6153	0	0	0	0	0	
certify	7055	6154	0	0	0	0	0	
cynical	3798	6155	0	0	0	0	0	
periodically	0	6156	0	0	0	0	0	
loneliness	9717	6157	0	0	0	0	0	
merchandise	9948	6158	0	0	0	0	0	
excel	8253	6159	0	0	0	0	0	
blunt	3387	6160	0	0	0	0	0	
authoritarian	6508	6161	0	0	0	0	0	
astronomical	6477	6162	0	0	0	0	0	
gardening	0	6163	0	0	0	0	0	
massage	4796	6164	0	0	0	0	0	
accidentally	0	6165	0	0	0	0	0	
gratitude	8777	6166	0	0	0	0	0	
emperor	4058	6167	0	0	0	0	0	
outraged	0	6168	0	0	0	0	0	
affiliation	6210	6169	0	0	0	0	0	
triple	5888	6170	0	0	0	0	0	
hue	9067	6171	0	0	0	0	0	
fungus	8614	6172	0	0	0	0	0	
disparity	7871	6173	0	0	0	0	0	
enzyme	4086	6174	0	0	0	0	0	
intercept	9376	6175	0	0	0	0	0	
postal	5152	6176	0	0	0	0	0	
deepest	0	6177	0	0	0	0	0	
surviving	0	6178	0	0	0	0	0	
cylinder	3797	6179	0	0	0	0	0	
membrane	9930	6180	0	0	0	0	0	
cafeteria	6929	6181	0	0	0	0	0	
ambiguous	6295	6182	0	0	0	0	0	
dismantle	3939	6183	0	0	0	0	0	
selling	0	6184	0	0	0	0	0	
dire	7813	6185	0	0	0	0	0	
honorable	0	6186	0	0	0	0	0	
heap	4421	6187	0	0	0	0	0	
allocation	6269	6188	0	0	0	0	0	
glide	8715	6189	0	0	0	0	0	
pave	5060	6190	0	0	0	0	0	
infectious	9279	6191	0	0	0	0	0	
communism	3631	6192	0	0	0	0	0	
preceding	0	6193	0	0	0	0	0	
precaution	5167	6194	0	0	0	0	0	
surface	1495	913	0	0	0	0	0	
fry	2191	6195	0	0	0	0	0	
saucepan	11554	6196	0	0	0	0	0	
metro	9976	6197	0	0	0	0	0	
qualitative	11043	6198	0	0	0	0	0	
activism	6158	6199	0	0	0	0	0	
infrared	9303	6200	0	0	0	0	0	
awe	6529	6201	0	0	0	0	0	
unstable	12776	6202	0	0	0	0	0	
invariably	4604	6203	0	0	0	0	0	
informant	9299	6204	0	0	0	0	0	
onset	10320	6205	0	0	0	0	0	
myriad	10150	6206	0	0	0	0	0	
internationally	0	6207	0	0	0	0	0	
heated	4422	6208	0	0	0	0	0	
nervously	0	6209	0	0	0	0	0	
Freeman	0	6210	0	0	0	0	0	
pressure	406	699	0	0	0	0	0	
exemption	0	6211	0	0	0	0	0	
reluctantly	0	6212	0	0	0	0	0	
scout	11614	6213	0	0	0	0	0	
exposed	8284	6214	0	0	0	0	0	
pottery	10838	6215	0	0	0	0	0	
assault	1700	2526	0	0	0	0	0	
insufficient	4577	6216	0	0	0	0	0	
subcommittee	12157	6217	0	0	0	0	0	
antenna	6354	6218	0	0	0	0	0	
stew	12087	6219	0	0	0	0	0	
printed	0	6220	0	0	0	0	0	
folder	8509	6221	0	0	0	0	0	
governing	8751	6222	0	0	0	0	0	
plausible	10728	6223	0	0	0	0	0	
abusive	6128	6224	0	0	0	0	0	
airborne	6238	6225	0	0	0	0	0	
sneakers	0	6226	0	0	0	0	0	
someplace	11927	6227	0	0	0	0	0	
harass	8885	6228	0	0	0	0	0	
energetic	4070	6229	0	0	0	0	0	
ethic	4105	6230	0	0	0	0	0	
secrecy	5485	6231	0	0	0	0	0	
rep	11299	6232	0	0	0	0	0	
confer	7337	6233	0	0	0	0	0	
designated	0	6234	0	0	0	0	0	
stare	2902	1020	0	0	0	0	0	
paralyze	0	6235	0	0	0	0	0	
endanger	4063	6236	0	0	0	0	0	
embarrass	8096	6237	0	0	0	0	0	
billboard	6681	6238	0	0	0	0	0	
equal	2101	1645	0	0	0	0	0	
substantive	12173	6239	0	0	0	0	0	
thermal	12393	6240	0	0	0	0	0	
precinct	10857	6241	0	0	0	0	0	
daytime	7619	6242	0	0	0	0	0	
shrub	5536	6243	0	0	0	0	0	
underway	5930	6244	0	0	0	0	0	
grader	0	6245	0	0	0	0	0	
consolidate	3694	6246	0	0	0	0	0	
nationalist	2495	6247	0	0	0	0	0	
tribunal	5882	6248	0	0	0	0	0	
pressing	10889	6249	0	0	0	0	0	
arouse	3253	6250	0	0	0	0	0	
dental	3849	6251	0	0	0	0	0	
silence	2849	1634	0	0	0	0	0	
cockpit	3604	6252	0	0	0	0	0	
stressful	12132	6253	0	0	0	0	0	
napkin	10161	6254	0	0	0	0	0	
unload	12723	6255	0	0	0	0	0	
pornography	10818	6256	0	0	0	0	0	
affluent	6215	6257	0	0	0	0	0	
cozy	0	6258	0	0	0	0	0	
knight	4657	6259	0	0	0	0	0	
urine	5963	6260	0	0	0	0	0	
obesity	0	6261	0	0	0	0	0	
station	1463	772	0	0	0	0	0	
exacerbate	8245	6262	0	0	0	0	0	
innings	4556	6263	0	0	0	0	0	
groan	4370	6264	0	0	0	0	0	
takeover	2964	6265	0	0	0	0	0	
dwell	8028	6266	0	0	0	0	0	
milky	9996	6267	0	0	0	0	0	
tangible	12309	6268	0	0	0	0	0	
feat	4178	6269	0	0	0	0	0	
militant	2460	6270	0	0	0	0	0	
realism	11141	6271	0	0	0	0	0	
lurk	9757	6272	0	0	0	0	0	
torch	5855	6273	0	0	0	0	0	
swiftly	0	6274	0	0	0	0	0	
hay	8908	6275	0	0	0	0	0	
spinach	11982	6276	0	0	0	0	0	
dwarf	4018	6277	0	0	0	0	0	
terminate	5798	6278	0	0	0	0	0	
beetle	6629	6279	0	0	0	0	0	
tactical	5769	6280	0	0	0	0	0	
space	1447	477	0	0	0	0	0	
probation	10915	6281	0	0	0	0	0	
populate	10810	6282	0	0	0	0	0	
mistress	4848	6283	0	0	0	0	0	
attic	6490	6284	0	0	0	0	0	
maneuver	0	6285	0	0	0	0	0	
huddle	9066	6286	0	0	0	0	0	
pirate	5116	6287	0	0	0	0	0	
constellation	7381	6288	0	0	0	0	0	
wreck	6091	6289	0	0	0	0	0	
Baptist	0	6290	0	0	0	0	0	
civilized	7151	6291	0	0	0	0	0	
smack	5580	6292	0	0	0	0	0	
masculine	9868	6293	0	0	0	0	0	
think	532	52	0	0	0	0	0	
lingering	0	6294	0	0	0	0	0	
subscriber	12167	6295	0	0	0	0	0	
platter	10727	6296	0	0	0	0	0	
printing	0	6297	0	0	0	0	0	
pearl	5066	6298	0	0	0	0	0	
dusk	8022	6299	0	0	0	0	0	
renowned	5346	6300	0	0	0	0	0	
crumb	7538	6301	0	0	0	0	0	
sewage	11703	6302	0	0	0	0	0	
gee	8668	6303	0	0	0	0	0	
